person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
1630758,Aleem,Ford,Aleem Ford,"Ford, Aleem",A. Ford,aleem-ford,1997-12-22 00:00:00,Wisconsin,USA,Wisconsin/USA,6-8,220,2.0,,Forward,Inactive,Y,0,,,,,aleem_ford,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76732,Alphonso,Ford,Alphonso Ford,"Ford, Alphonso",A. Ford,alphonso-ford,1971-10-31 00:00:00,Mississippi Valley State,USA,Mississippi Valley State/USA,6-1,190,2.0,8,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_alphonso_ford,1993.0,1994.0,N,Y,Y,1993,2,32,N
2228,Alton,Ford,Alton Ford,"Ford, Alton",A. Ford,alton-ford,1981-05-29 00:00:00,Houston,USA,Houston/USA,6-9,280,4.0,,Forward,Inactive,N,0,,,,,alton_ford,2001.0,2003.0,Y,Y,Y,2001,2,50,N
76733,Chris,Ford,Chris Ford,"Ford, Chris",C. Ford,chris-ford,1949-01-11 00:00:00,Villanova,USA,Villanova/USA,6-5,190,10.0,42,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_chris_ford,1972.0,1981.0,N,Y,Y,1972,2,17,N
76735,Jake,Ford,Jake Ford,"Ford, Jake",J. Ford,jake-ford,1946-04-29 00:00:00,Maryland-Eastern Shore,USA,Maryland-Eastern Shore/USA,6-3,180,2.0,33,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_jake_ford,1970.0,1971.0,N,Y,Y,1970,2,20,N
76736,Phil,Ford,Phil Ford,"Ford, Phil",P. Ford,phil-ford,1956-02-09 00:00:00,North Carolina,USA,North Carolina/USA,6-2,175,7.0,1,Guard,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_phil_ford,1978.0,1984.0,N,Y,Y,1978,1,2,N
76738,Donnie,Forman,Donnie Forman,"Forman, Donnie",D. Forman,donnie-forman,1926-01-17 00:00:00,New York University,USA,New York University/USA,5-10,175,1.0,22,Guard,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_donnie_forman,1948.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76739,Bayard,Forrest,Bayard Forrest,"Forrest, Bayard",B. Forrest,bayard-forrest,1954-07-08 00:00:00,Grand Canyon,USA,Grand Canyon/USA,6-10,235,2.0,35,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_bayard_forrest,1977.0,1978.0,N,Y,Y,1976,2,19,N
2218,Joseph,Forte,Joseph Forte,"Forte, Joseph",J. Forte,joseph-forte,1981-03-23 00:00:00,North Carolina,USA,North Carolina/USA,6-4,194,3.0,40,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,joseph_forte,2001.0,2002.0,N,Y,Y,2001,1,21,N
76740,Fred,Foster,Fred Foster,"Foster, Fred",F. Foster,fred-foster,1946-03-18 00:00:00,Miami (Ohio),USA,Miami (Ohio)/USA,6-5,210,8.0,5,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_fred_foster,1968.0,1976.0,N,Y,Y,1968,3,28,N
323,Greg,Foster,Greg Foster,"Foster, Greg",G. Foster,greg-foster,1968-10-03 00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-11,250,13.0,43,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,greg_foster,1990.0,2002.0,N,Y,Y,1990,2,35,N
76742,Rod,Foster,Rod Foster,"Foster, Rod",R. Foster,rod-foster,1960-10-10 00:00:00,UCLA,USA,UCLA/USA,6-1,160,3.0,10,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_rod_foster,1983.0,1985.0,N,Y,Y,1983,2,28,N
1630701,Michael,Foster Jr.,Michael Foster Jr.,"Foster Jr., Michael",M. Foster Jr.,michael-foster-jr,2003-01-16 00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-8,250,0.0,,Forward,Inactive,Y,0,,,,,michael_foster_jr,2022.0,2022.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2238,Antonis,Fotsis,Antonis Fotsis,"Fotsis, Antonis",A. Fotsis,antonis-fotsis,1981-04-01 00:00:00,Panathinaikos,Greece,Panathinaikos/Greece,6-10,219,1.0,6,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,antonis_fotsis,2001.0,2001.0,N,Y,Y,2001,2,47,N
1762,Tremaine,Fowlkes,Tremaine Fowlkes,"Fowlkes, Tremaine",T. Fowlkes,tremaine-fowlkes,1976-04-11 00:00:00,Fresno State,USA,Fresno State/USA,6-8,220,4.0,,Forward,Inactive,N,0,,,,,tremaine_fowlkes,2001.0,2004.0,Y,Y,Y,1998,2,54,N
1628368,De'Aaron,Fox,De'Aaron Fox,"Fox, De'Aaron",D. Fox,deaaron-fox,1997-12-20 00:00:00,Kentucky,USA,Kentucky/USA,6-3,185,5.0,5,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,de'aaron_fox,2017.0,2022.0,N,Y,Y,2017,1,5,N
76747,Jim,Fox,Jim Fox,"Fox, Jim",J. Fox,jim-fox,1943-04-07 00:00:00,South Carolina,USA,South Carolina/USA,6-10,230,10.0,40,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_jim_fox,1967.0,1976.0,N,Y,Y,1965,8,67,N
296,Rick,Fox,Rick Fox,"Fox, Rick",R. Fox,rick-fox,1969-07-24 00:00:00,North Carolina,Canada,North Carolina/Canada,6-7,235,14.0,17,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,rick_fox,1991.0,2003.0,N,Y,Y,1991,1,24,N
1502,Adonal,Foyle,Adonal Foyle,"Foyle, Adonal",A. Foyle,adonal-foyle,1975-03-09 00:00:00,Colgate,St. Vincent & Grenadines,Colgate/St. Vincent & Grenadines,6-10,270,13.0,31,Center,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,adonal_foyle,1997.0,2009.0,N,Y,Y,1997,1,8,N
76749,Nat,Frankel,Nat Frankel,"Frankel, Nat",N. Frankel,nat-frankel,1913-11-03 00:00:00,Brooklyn,USA,Brooklyn College/USA,6-0,195,1.0,,Forward,Inactive,N,1610610031,Ironmen,PIT,ironmen,Pittsburgh,HISTADD_nat_frankel,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
203479,Jamaal,Franklin,Jamaal Franklin,"Franklin, Jamaal",J. Franklin,jamaal-franklin,1991-07-21 00:00:00,San Diego State,USA,San Diego State/USA,6-5,191,3.0,22,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,jamaal_franklin,2013.0,2014.0,Y,Y,Y,2013,2,41,N
76750,Walt,Frazier,Walt Frazier,"Frazier, Walt",W. Frazier,walt-frazier,1945-03-29 00:00:00,Southern Illinois,USA,Southern Illinois/USA,6-4,200,13.0,10,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_walt_frazier,1967.0,1979.0,N,Y,Y,1967,1,5,Y
76751,Will,Frazier,Will Frazier,"Frazier, Will",W. Frazier,will-frazier,1942-08-24 00:00:00,Grambling,USA,Grambling/USA,6-7,210,1.0,,Forward,Inactive,N,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_will_frazier,1965.0,1965.0,N,Y,Y,1965,2,9,N
1626187,Michael,Frazier II,Michael Frazier II,"Frazier II, Michael",M. Frazier II,michael-frazier-ii,1994-03-08 00:00:00,Florida,USA,Florida/USA,6-3,200,2.0,21,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,michael_frazier,2018.0,2019.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628982,Melvin,Frazier Jr.,Melvin Frazier Jr.,"Frazier Jr., Melvin",M. Frazier Jr.,melvin-frazier-jr,1996-08-30 00:00:00,Tulane,USA,Tulane/USA,6-5,215,4.0,6,Guard-Forward,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,melvin_frazier_jr,2018.0,2021.0,Y,Y,Y,2018,2,35,N
76753,World,Free,World Free,"Free, World",W. Free,world-free,1953-12-09 00:00:00,Guilford,USA,Guilford/USA,6-3,185,13.0,21,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_world_b_free,1975.0,1987.0,N,Y,Y,1975,2,23,N
202683,Enes,Freedom,Enes Freedom,"Freedom, Enes",E. Freedom,enes-freedom,1992-05-20 00:00:00,                                   ,Turkey,Fenerbahce/Turkey,6-10,250,11.0,,Center,Inactive,N,0,,,,,enes_freedom,2011.0,2021.0,N,Y,Y,2011,1,3,N
76755,Gary,Freeman,Gary Freeman,"Freeman, Gary",G. Freeman,gary-freeman,1948-07-25 00:00:00,Oregon State,USA,Oregon State/USA,6-9,210,1.0,23,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_gary_freeman,1970.0,1970.0,N,Y,Y,1970,1,16,N
76757,Frido,Frey,Frido Frey,"Frey, Frido",F. Frey,frido-frey,1921-10-26 00:00:00,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-2,195,1.0,4,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_frido_frey,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76758,Larry,Friend,Larry Friend,"Friend, Larry",L. Friend,larry-friend,1935-04-14 00:00:00,California,USA,California/USA,6-4,185,1.0,7,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_larry_friend,1957.0,1957.0,N,Y,Y,1957,2,13,N
76760,Jim,Fritsche,Jim Fritsche,"Fritsche, Jim",J. Fritsche,jim-fritsche,1931-12-10 00:00:00,Hamline,USA,Hamline/USA,6-8,210,2.0,8,Center,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_jim_fritsche,1953.0,1954.0,N,Y,Y,1953,1,7,N
101112,Channing,Frye,Channing Frye,"Frye, Channing",C. Frye,channing-frye,1983-05-17 00:00:00,Arizona,USA,Arizona/USA,7-0,255,14.0,9,Forward-Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,channing_frye,2005.0,2018.0,N,Y,Y,2005,1,8,N
76764,Joe,Fulks,Joe Fulks,"Fulks, Joe",J. Fulks,joe-fulks,1921-10-26 00:00:00,Murray State,USA,Murray State/USA,6-5,190,8.0,10,Forward,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_joe_fulks,1946.0,1953.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1444,Lawrence,Funderburke,Lawrence Funderburke,"Funderburke, Lawrence",L. Funderburke,lawrence-funderburke,1970-12-15 00:00:00,Ohio State,USA,Ohio State/USA,6-9,230,8.0,51,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,lawrence_funderburke,1997.0,2004.0,N,Y,Y,1994,2,51,N
76767,Terry,Furlow,Terry Furlow,"Furlow, Terry",T. Furlow,terry-furlow,1954-10-18 00:00:00,Michigan State,USA,Michigan State/USA,6-5,190,4.0,25,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_terry_furlow,1976.0,1979.0,N,Y,Y,1976,1,12,N
203583,Abdul,Gaddy,Abdul Gaddy,"Gaddy, Abdul",A. Gaddy,abdul-gaddy,1992-01-26 00:00:00,Washington,USA,Washington/USA,,,0.0,,,Inactive,Y,0,,,,,abdul_gaddy,,,Y,N,Y,2013,0,0,N
2429,Dan,Gadzuric,Dan Gadzuric,"Gadzuric, Dan",D. Gadzuric,dan-gadzuric,1978-02-02 00:00:00,UCLA,Netherlands,UCLA/Netherlands,6-11,240,11.0,50,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,dan_gadzuric,2002.0,2011.0,Y,Y,Y,2002,2,33,N
101184,Deng,Gai,Deng Gai,"Gai, Deng",D. Gai,deng-gai,1982-03-22 00:00:00,Fairfield,South Sudan,Fairfield/South Sudan,6-9,250,1.0,,Forward,Inactive,N,0,,,,,deng_gai,2005.0,2005.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76769,Elmer R.,Gainer,Elmer R. Gainer,"Gainer, Elmer R.",E. Gainer,elmer-r-gainer,1905-04-02 00:00:00,DePaul,USA,DePaul/USA,,,2.0,,,Inactive,N,1610610037,Hawks,WAT,hawks,Waterloo,HISTADD_elmer_gainer,1947.0,1949.0,N,Y,Y,1947,,,N
76771,Mike,Gale,Mike Gale,"Gale, Mike",M. Gale,mike-gale,1950-07-18 00:00:00,Elizabeth City State,USA,Elizabeth City State/USA,6-4,185,6.0,12,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_mike_gale,1976.0,1981.0,N,Y,Y,1971,3,47,N
76772,Chad,Gallagher,Chad Gallagher,"Gallagher, Chad",C. Gallagher,chad-gallagher,1969-05-30 00:00:00,Creighton,USA,Creighton/USA,6-10,255,1.0,55,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_chad_gallagher,1993.0,1993.0,N,Y,Y,1991,2,32,N
76773,Harry,Gallatin,Harry Gallatin,"Gallatin, Harry",H. Gallatin,harry-gallatin,1927-04-26 00:00:00,Truman State,USA,Truman State/USA,6-6,210,10.0,10,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_harry_gallatin,1948.0,1957.0,N,Y,Y,1948,,,N
201568,Danilo,Gallinari,Danilo Gallinari,"Gallinari, Danilo",D. Gallinari,danilo-gallinari,1988-08-08 00:00:00,Olimpia Milano,Italy,Olimpia Milano/Italy,6-10,236,13.0,8,Forward,Active,N,1610612738,Celtics,BOS,celtics,Boston,danilo_gallinari,2008.0,2022.0,N,Y,Y,2008,1,6,N
76774,Dave,Gambee,Dave Gambee,"Gambee, Dave",D. Gambee,dave-gambee,1937-04-16 00:00:00,Oregon State,USA,Oregon State/USA,6-6,215,12.0,20,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_dave_gambee,1958.0,1969.0,N,Y,Y,1958,1,6,N
76776,Bob,Gantt,Bob Gantt,"Gantt, Bob",B. Gantt,bob-gantt,1922-06-22 00:00:00,Duke,USA,Duke/USA,6-4,205,1.0,,Forward,Inactive,N,1610610036,Capitols,WAS,capitols,Washington,HISTADD_bob_gantt,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
200816,Jorge,Garbajosa,Jorge Garbajosa,"Garbajosa, Jorge",J. Garbajosa,jorge-garbajosa,1977-12-19 00:00:00,Malaga,Spain,Malaga/Spain,6-9,245,2.0,,Forward,Inactive,N,0,,,,,jorge_garbajosa,2006.0,2007.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76778,Earl,Gardner,Earl Gardner,"Gardner, Earl",E. Gardner,earl-gardner,1923-09-18 00:00:00,DePauw,USA,DePauw/USA,6-3,195,1.0,14,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_red_gardner,1948.0,1948.0,N,Y,Y,1948,,,N
1627868,Patricio,Garino,Patricio Garino,"Garino, Patricio",P. Garino,patricio-garino,1993-05-17 00:00:00,George Washington,Argentina,George Washington/Argentina,6-6,203,2.0,29,Guard-Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,patricio_garino,2016.0,2016.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629636,Darius,Garland,Darius Garland,"Garland, Darius",D. Garland,darius-garland,2000-01-26 00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-1,192,3.0,10,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,darius_garland,2019.0,2022.0,N,Y,Y,2019,1,5,N
76781,Gary,Garland,Gary Garland,"Garland, Gary",G. Garland,gary-garland,1957-10-12 00:00:00,DePaul,USA,DePaul/USA,6-4,180,1.0,24,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_gary_garland,1979.0,1979.0,N,Y,Y,1979,2,30,N
1612,Chris,Garner,Chris Garner,"Garner, Chris",C. Garner,chris-garner,1975-02-23 00:00:00,Memphis,USA,Memphis/USA,5-10,156,3.0,2,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,chris_garner,1997.0,2000.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76785,Bill,Garnett,Bill Garnett,"Garnett, Bill",B. Garnett,bill-garnett,1960-04-22 00:00:00,Wyoming,USA,Wyoming/USA,6-9,225,4.0,20,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_bill_garnett,1982.0,1985.0,N,Y,Y,1982,1,4,N
1831,Marlon,Garnett,Marlon Garnett,"Garnett, Marlon",M. Garnett,marlon-garnett,1975-07-03 00:00:00,Santa Clara,USA,Santa Clara/USA,6-2,186,1.0,,Guard,Inactive,N,0,,,,,marlon_garnett,1998.0,1998.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1628656,Billy,Garrett,Billy Garrett,"Garrett, Billy",B. Garrett,billy-garrett,1994-10-16 00:00:00,DePaul,USA,DePaul/USA,6-6,215,2.0,3,Guard-Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,billy_garrett,2018.0,2018.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76786,Calvin,Garrett,Calvin Garrett,"Garrett, Calvin",C. Garrett,calvin-garrett,1956-07-11 00:00:00,Oral Roberts,USA,Oral Roberts/USA,6-7,190,4.0,0,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_calvin_garrett,1980.0,1983.0,N,Y,Y,1979,3,47,N
1051,Dean,Garrett,Dean Garrett,"Garrett, Dean",D. Garrett,dean-garrett,1966-11-27 00:00:00,Indiana,USA,Indiana/USA,6-11,250,6.0,22,Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,dean_garrett,1996.0,2001.0,N,Y,Y,1988,2,38,N
203197,Diante,Garrett,Diante Garrett,"Garrett, Diante",D. Garrett,diante-garrett,1988-11-03 00:00:00,Iowa State,USA,Iowa State/USA,6-4,190,2.0,8,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,diante_garrett,2012.0,2013.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76788,Eldo,Garrett,Eldo Garrett,"Garrett, Eldo",E. Garrett,eldo-garrett,1947-01-31 00:00:00,Southern Illinois,USA,Southern Illinois/USA,6-3,185,5.0,14,Guard,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_dick_garrett,1969.0,1973.0,N,Y,Y,1969,2,27,N
1630585,Marcus,Garrett,Marcus Garrett,"Garrett, Marcus",M. Garrett,marcus-garrett,1998-11-09 00:00:00,Kansas,USA,Kansas/USA,6-5,205,2.0,,Guard,Inactive,Y,0,,,,,marcus_garrett,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76789,Rowland,Garrett,Rowland Garrett,"Garrett, Rowland",R. Garrett,rowland-garrett,1950-07-16 00:00:00,Florida State,USA,Florida State/USA,6-6,210,5.0,24,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_rowland_garrett,1972.0,1976.0,N,Y,Y,1972,5,78,N
76790,Tom,Garrick,Tom Garrick,"Garrick, Tom",T. Garrick,tom-garrick,1966-07-07 00:00:00,Rhode Island,USA,Rhode Island/USA,6-2,185,4.0,5,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_tom_garrick,1988.0,1991.0,N,Y,Y,1988,2,45,N
76791,John,Garris,John Garris,"Garris, John",J. Garris,john-garris,1959-06-06 00:00:00,Boston College,USA,Boston College/USA,6-8,205,1.0,55,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_john_garris,1983.0,1983.0,N,Y,Y,1983,2,27,N
76793,Jim,Garvin,Jim Garvin,"Garvin, Jim",J. Garvin,jim-garvin,1950-02-05 00:00:00,Boston University,USA,Boston University/USA,6-7,200,1.0,30,Forward,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_jim_garvin,1973.0,1973.0,N,Y,Y,1973,17,204,N
1630568,Luka,Garza,Luka Garza,"Garza, Luka",L. Garza,luka-garza,1998-12-27 00:00:00,Iowa,USA,Iowa/USA,6-10,243,1.0,55,Center,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,luka_garza,2021.0,2022.0,Y,Y,Y,2021,2,52,N
2200,Pau,Gasol,Pau Gasol,"Gasol, Pau",P. Gasol,pau-gasol,1980-07-06 00:00:00,                                   ,Spain,FC Barcelona/Germany,7-0,250,19.0,16,Center-Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,pau_gasol,2001.0,2018.0,N,Y,Y,2001,1,3,N
930,Kenny,Gattison,Kenny Gattison,"Gattison, Kenny",K. Gattison,kenny-gattison,1964-05-23 00:00:00,Old Dominion,USA,Old Dominion/USA,6-8,225,9.0,44,Forward,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,kenny_gattison,1986.0,1995.0,N,Y,Y,1986,3,55,N
1627771,Michael,Gbinije,Michael Gbinije,"Gbinije, Michael",M. Gbinije,michael-gbinije,1992-06-05 00:00:00,Syracuse,USA,Syracuse/USA,6-7,200,2.0,9,Guard-Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,michael_gbinije,2016.0,2016.0,Y,Y,Y,2016,2,49,N
1002,Reggie,Geary,Reggie Geary,"Geary, Reggie",R. Geary,reggie-geary,1973-08-31 00:00:00,Arizona,USA,Arizona/USA,6-2,187,1.0,4,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,reggie_geary,1996.0,1997.0,N,Y,Y,1996,2,56,N
1904,Devean,George,Devean George,"George, Devean",D. George,devean-george,1977-08-29 00:00:00,Augsburg,USA,Augsburg/USA,6-8,235,12.0,19,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,devean_george,1999.0,2009.0,N,Y,Y,1999,1,23,N
76800,Jack,George,Jack George,"George, Jack",J. George,jack-george,1928-11-13 00:00:00,La Salle,USA,La Salle/USA,6-3,190,8.0,5,Guard,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_jack_george,1953.0,1960.0,N,Y,Y,1953,,,N
202331,Paul,George,Paul George,"George, Paul",P. George,paul-george,1990-05-02 00:00:00,Fresno State,USA,Fresno State/USA,6-8,220,12.0,13,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,paul_george,2010.0,2022.0,N,Y,Y,2010,1,10,N
76801,Tate,George,Tate George,"George, Tate",T. George,tate-george,1968-05-29 00:00:00,Connecticut,USA,Connecticut/USA,6-5,190,4.0,12,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_tate_george,1990.0,1994.0,N,Y,Y,1990,1,22,N
1627875,Marcus,Georges-Hunt,Marcus Georges-Hunt,"Georges-Hunt, Marcus",M. Georges-Hunt,marcus-georges-hunt,1994-03-28 00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-5,226,3.0,13,Guard,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,marcus_georges-hunt,2016.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76802,Gus,Gerard,Gus Gerard,"Gerard, Gus",G. Gerard,gus-gerard,1953-07-27 00:00:00,Virginia,USA,Virginia/USA,6-8,200,5.0,22,Forward,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_gus_gerard,1976.0,1980.0,N,Y,Y,1975,3,50,N
76803,Derrick,Gervin,Derrick Gervin,"Gervin, Derrick",D. Gervin,derrick-gervin,1963-03-28 00:00:00,Texas-San Antonio,USA,Texas-San Antonio/USA,6-8,200,2.0,30,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_derrick_gervin,1989.0,1990.0,N,Y,Y,1985,4,90,N
76805,Gorham,Getchell,Gorham Getchell,"Getchell, Gorham",G. Getchell,gorham-getchell,1920-08-14 00:00:00,Temple,USA,Temple/USA,6-4,205,1.0,,Center,Inactive,N,1610610031,Ironmen,PIT,ironmen,Pittsburgh,HISTADD_gorham_getchell,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
76807,Dick,Gibbs,Dick Gibbs,"Gibbs, Dick",D. Gibbs,dick-gibbs,1948-12-20 00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-5,210,5.0,21,Forward,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_dick_gibbs,1971.0,1975.0,N,Y,Y,1971,3,49,N
76808,Dee,Gibson,Dee Gibson,"Gibson, Dee",D. Gibson,dee-gibson,1923-08-25 00:00:00,Western Kentucky,USA,Western Kentucky/USA,5-11,175,1.0,18,Guard,Inactive,N,1610612737,Blackhawks,TCB,hawks,Tri-Cities,HISTADD_gibby_gibson,1949.0,1949.0,N,Y,Y,1948,,,N
76809,Mel,Gibson,Mel Gibson,"Gibson, Mel",M. Gibson,mel-gibson,1940-12-30 00:00:00,Western Carolina,USA,Western Carolina/USA,6-3,180,1.0,15,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_mel_gibson,1963.0,1963.0,N,Y,Y,1963,2,16,N
76811,Ward,Gibson,Ward Gibson,"Gibson, Ward",W. Gibson,ward-gibson,1921-12-05 00:00:00,Creighton,USA,Creighton/USA,6-5,198,1.0,,Center,Inactive,N,1610610037,Hawks,WAT,hawks,Waterloo,HISTADD_hoot_gibson,1949.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
201821,Trey,Gilder,Trey Gilder,"Gilder, Trey",T. Gilder,trey-gilder,1985-01-24 00:00:00,Northwestern State,USA,Northwestern State/USA,6-9,205,2.0,,Forward,Inactive,N,0,,,,,trey_gilder,2009.0,2009.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628983,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,"Gilgeous-Alexander, Shai",S. Gilgeous-Alexander,shai-gilgeous-alexander,1998-07-12 00:00:00,Kentucky,Canada,Kentucky/Canada,6-6,195,4.0,2,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,shai_gilgeous-alexander,2018.0,2022.0,N,Y,Y,2018,1,11,N
1630264,Anthony,Gill,Anthony Gill,"Gill, Anthony",A. Gill,anthony-gill,1992-10-17 00:00:00,Virginia,USA,Virginia/USA,6-8,230,2.0,16,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,anthony_gill,2020.0,2022.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2109,Eddie,Gill,Eddie Gill,"Gill, Eddie",E. Gill,eddie-gill,1978-08-16 00:00:00,Weber State,USA,Weber State/USA,6-0,190,8.0,,Guard,Inactive,N,0,,,,,eddie_gill,2000.0,2008.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
383,Kendall,Gill,Kendall Gill,"Gill, Kendall",K. Gill,kendall-gill,1968-05-25 00:00:00,Illinois,USA,Illinois/USA,6-5,216,15.0,,Guard,Inactive,N,0,,,,,kendall_gill,1990.0,2004.0,N,Y,Y,1990,1,5,N
